t,devId,seq,ax,ay,az,gx,gy,gz,mx,my,mz
1687744.752192,3954085724,2308,-0.2958984375,0.70703125,-1.1416015625,102.35595703125,22.4609375,-193.359375,-0.14328816533088684,0.19264253973960876,-0.2943001985549927
1687744.752192,3954085724,2309,-0.44970703125,0.5732421875,-1.271484375,7.62939453125,-51.94091796875,-152.64892578125,-0.12367644906044006,0.20083464682102203,-0.29454928636550903
1687744.752192,3954085724,2310,-0.4443359375,0.390625,-1.18701171875,-0.67138671875,-86.669921875,-148.01025390625,-0.11288999021053314,0.20083464682102203,-0.2925565838813782
1687744.860899,3954085724,2311,-0.3154296875,0.38330078125,-1.17724609375,17.63916015625,-64.02587890625,-35.7666015625,-0.09474915266036987,0.21312282979488373,-0.2947984039783478
1687744.860899,3954085724,2312,-0.41162109375,0.5009765625,-1.2412109375,25.2685546875,-56.15234375,-20.44677734375,-0.08739475160837173,0.21798688173294067,-0.2923074960708618
1687744.860899,3954085724,2313,-0.54150390625,0.50634765625,-1.24658203125,14.0380859375,-60.4248046875,31.8603515625,-0.07709859311580658,0.21901090443134308,-0.2943001985549927
1687744.860899,3954085724,2314,-0.6015625,0.4228515625,-1.162109375,-5.2490234375,-84.04541015625,104.736328125,-0.08077579736709595,0.21133078634738922,-0.3005274832248688
1687744.860899,3954085724,2315,-0.2705078125,0.51513671875,-1.1171875,-28.9306640625,-112.36572265625,121.39892578125,-0.07096992433071136,0.20621073246002197,-0.30650562047958374
1687744.968999,3954085724,2316,-0.03466796875,0.61328125,-1.072265625,-44.5556640625,-82.8857421875,177.978515625,-0.07807917892932892,0.19469057023525238,-0.3072529137134552
1687744.968999,3954085724,2317,-0.13818359375,0.51318359375,-1.04638671875,-44.5556640625,-38.818359375,237.97607421875,-0.08298211544752121,0.18189039826393127,-0.3094947338104248
1687744.968999,3954085724,2318,-0.50439453125,0.3896484375,-1.03662109375,-48.88916015625,-45.8984375,317.07763671875,-0.09523943811655045,0.16448217630386353,-0.31721651554107666
1687744.968999,3954085724,2320,0.36376953125,0.859375,-1.03955078125,-144.71435546875,-81.97021484375,402.40478515625,-0.10357442498207092,0.11123347282409668,-0.33390557765960693
1687745.078793,3954085724,2322,1.10595703125,-0.3232421875,-1.126953125,-203.06396484375,-81.298828125,293.64013671875,-0.09818120300769806,0.02598434127867222,-0.36877819895744324
1687745.078793,3954085724,2323,1.216796875,0.03857421875,-0.79345703125,-134.3994140625,9.46044921875,248.53515625,-0.09744575619697571,-0.002432034583762288,-0.35507825016975403
1687745.078793,3954085724,2324,1.24609375,-0.36376953125,-0.80322265625,-34.66796875,219.8486328125,304.19921875,-0.11117397248744965,-0.017024226486682892,-0.3530855178833008
1687745.078793,3954085724,2325,0.94287109375,-0.87646484375,-0.603515625,20.3857421875,308.04443359375,323.73046875,-0.15260374546051025,-0.032128430902957916,-0.3391364812850952
1687745.078793,3954085724,2326,0.650390625,-0.68896484375,-0.7138671875,78.67431640625,321.83837890625,106.75048828125,-0.17858926951885223,-0.04057653993368149,-0.32518741488456726
1687745.186606,3954085724,2327,0.423828125,-0.17724609375,-0.63037109375,87.0361328125,343.994140625,47.30224609375,-0.22590255737304688,-0.03468846157193184,-0.3020220100879669
1687745.186606,3954085724,2328,0.32080078125,-0.01904296875,-0.419921875,78.06396484375,398.5595703125,98.7548828125,-0.27419641613960266,-0.034176453948020935,-0.265156626701355
1687745.186606,3954085724,2329,0.06689453125,-0.20849609375,-0.1591796875,84.28955078125,463.68408203125,135.43701171875,-0.3050849139690399,-0.03494446724653244,-0.22007128596305847
1687745.186606,3954085724,2330,-0.31494140625,-0.21337890625,-0.037109375,100.4638671875,507.01904296875,50.29296875,-0.34014084935188293,-0.04057653993368149,-0.16128596663475037
1687745.186606,3954085724,2331,-0.69482421875,-0.2197265625,0.05029296875,112.1826171875,488.34228515625,49.62158203125,-0.36563611030578613,-0.03468846157193184,-0.1079806461930275
1687745.295983,3954085724,2332,-0.73095703125,0.03173828125,-0.04443359375,88.68408203125,437.68310546875,28.9306640625,-0.3835318088531494,-0.04416058585047722,-0.042718980461359024
1687745.295983,3954085724,2335,-0.32470703125,-0.0771484375,0.7275390625,102.47802734375,505.06591796875,52.8564453125,-0.35092732310295105,-0.07129694521427155,0.13164424896240234
1687745.295983,3954085724,2336,-0.65966796875,0.38525390625,0.75146484375,60.546875,507.99560546875,32.470703125,-0.3327864706516266,-0.0897291898727417,0.1941659301519394
1687745.404271,3954085724,2337,-0.64892578125,0.458984375,0.92333984375,-34.912109375,494.20166015625,88.92822265625,-0.288169801235199,-0.08665715157985687,0.24572762846946716
1687745.404271,3954085724,2338,-0.36474609375,0.54931640625,1.05078125,-85.5712890625,491.2109375,51.81884765625,-0.23080550134181976,-0.0897291898727417,0.28757479786872864
1687745.404271,3954085724,2339,-0.10595703125,0.53955078125,1.2265625,-144.22607421875,505.859375,34.60693359375,-0.1729508936405182,-0.07590501010417938,0.3197074234485626
1687745.404271,3954085724,2340,-0.228515625,0.78466796875,1.40966796875,-229.98046875,506.40869140625,59.9365234375,-0.11485116928815842,-0.049536656588315964,0.3585655689239502
1687745.404271,3954085724,2341,-0.453125,0.74462890625,1.64990234375,-303.22265625,475.4638671875,47.79052734375,-0.04719071090221405,-0.008832119405269623,0.3682800233364105
1687745.404271,3954085724,2342,-0.44140625,0.77392578125,1.79443359375,-321.47216796875,431.33544921875,5.55419921875,0.008702700026333332,0.02624034509062767,0.366536408662796
1687745.513919,3954085724,2343,-0.33349609375,0.66015625,1.79345703125,-340.576171875,374.08447265625,11.53564453125,0.060183487832546234,0.0771850198507309,0.3453637659549713
1687745.513919,3954085724,2344,-0.18017578125,0.61474609375,1.7119140625,-334.1064453125,333.1298828125,29.23583984375,0.10136812180280685,0.1130254939198494,0.3316637873649597
1687745.513919,3954085724,2345,-0.201171875,1.103515625,1.37646484375,-324.52392578125,289.12353515625,64.0869140625,0.13225656747817993,0.15757009387016296,0.3107401728630066
1687745.513919,3954085724,2346,-0.04345703125,1.60205078125,1.2626953125,-371.7041015625,251.40380859375,91.064453125,0.15750667452812195,0.2074907422065735,0.2673984467983246
1687745.513919,3954085724,2347,0.02099609375,1.13330078125,1.39990234375,-475.40283203125,170.47119140625,65.673828125,0.16657708585262299,0.25382736325263977,0.22306039929389954
1687745.623383,3954085724,2348,0.03076171875,0.38720703125,1.2802734375,-401.123046875,156.6162109375,67.2607421875,0.17221544682979584,0.2932518720626831,0.1861950308084488
1687745.623383,3954085724,2350,-0.3740234375,0.8642578125,0.63916015625,-219.23828125,55.96923828125,101.5625,0.17711840569972992,0.33446839451789856,0.09776795655488968
1687745.623383,3954085724,2351,-0.00244140625,1.56396484375,0.4384765625,-200.25634765625,23.0712890625,80.4443359375,0.166331946849823,0.339588463306427,0.08082982897758484
1687745.623383,3954085724,2352,0.10205078125,1.69189453125,0.4599609375,-263.85498046875,23.86474609375,82.70263671875,0.15260374546051025,0.354692667722702,0.04819898679852486
1687745.732734,3954085724,2353,0.17626953125,1.271484375,0.5126953125,-307.7392578125,20.93505859375,91.4306640625,0.1454944908618927,0.3618607819080353,0.011831793934106827
1687745.732734,3954085724,2354,-0.01123046875,1.01416015625,0.4033203125,-304.38232421875,16.2353515625,120.7275390625,0.13225656747817993,0.367748886346817,-0.04371534287929535
1687745.732734,3954085724,2355,-0.27294921875,1.0234375,0.1787109375,-276.06201171875,-12.02392578125,138.61083984375,0.11485116928815842,0.37082093954086304,-0.0748516321182251
1687745.732734,3954085724,2356,-0.3564453125,1.2314453125,-0.0458984375,-261.962890625,-48.095703125,157.5927734375,0.10136812180280685,0.37184494733810425,-0.10773154348134995
1687745.732734,3954085724,2357,-0.36767578125,1.42431640625,-0.17822265625,-276.06201171875,-91.49169921875,157.71484375,0.07734374701976776,0.3674928843975067,-0.13039876520633698
1687745.732734,3954085724,2358,-0.09912109375,1.197265625,-0.18408203125,-302.30712890625,-133.9111328125,150.146484375,0.07146023213863373,0.352132648229599,-0.16552051901817322
1687745.840911,3954085724,2359,0.07470703125,0.86279296875,-0.23876953125,-298.88916015625,-139.22119140625,146.30126953125,0.05454511567950249,0.33190837502479553,-0.20437860488891602
1687745.840911,3954085724,2360,-0.0439453125,0.9931640625,-0.3935546875,-274.169921875,-128.5400390625,162.59765625,0.050132475793361664,0.31450018286705017,-0.23277489840984344
1687745.840911,3954085724,2361,-0.3779296875,0.927734375,-0.3623046875,-276.42822265625,-146.240234375,167.90771484375,0.04645528271794319,0.29811593890190125,-0.25095847249031067
1687745.840911,3954085724,2362,-0.54833984375,0.94921875,-0.35107421875,-263.61083984375,-198.73046875,152.9541015625,0.050132475793361664,0.26560354232788086,-0.2781093418598175
1687745.840911,3954085724,2363,-0.4736328125,0.7763671875,-0.27294921875,-268.00537109375,-247.86376953125,138.24462890625,0.06410582363605499,0.24128319323062897,-0.29953110218048096
1687745.949419,3954085724,2364,-0.35693359375,0.34814453125,-0.21435546875,-236.4501953125,-282.40966796875,142.76123046875,0.08053065091371536,0.21337881684303284,-0.31198564171791077
1687745.949419,3954085724,2366,-0.2021484375,0.49365234375,-0.26806640625,-87.46337890625,-333.8623046875,121.27685546875,0.13519833981990814,0.19853061437606812,-0.30924561619758606
1687745.949419,3954085724,2367,0.03955078125,1.140625,-0.33056640625,-128.41796875,-343.3837890625,164.73388671875,0.16682223975658417,0.19110652804374695,-0.31049108505249023
1687745.949419,3954085724,2368,-0.1298828125,0.6201171875,-0.23681640625,-159.912109375,-358.5205078125,127.13623046875,0.20874230563640594,0.1857304573059082,-0.2865784168243408
1687746.058712,3954085724,2369,-0.16357421875,0.40576171875,-0.1162109375,-108.09326171875,-392.15087890625,176.7578125,0.2352181375026703,0.19315455853939056,-0.26590391993522644
1687746.058712,3954085724,2370,-0.2216796875,0.29150390625,0.03173828125,-45.0439453125,-418.45703125,216.796875,0.25360411405563354,0.19289855659008026,-0.2387530505657196
1687746.058712,3954085724,2371,-0.0556640625,0.5263671875,0.130859375,43.8232421875,-447.69287109375,216.1865234375,0.2800799608230591,0.21593885123729706,-0.19067862629890442
1687746.058712,3954085724,2372,0.5556640625,0.86328125,0.1220703125,42.3583984375,-460.9375,199.8291015625,0.2891503870487213,0.2440992295742035,-0.13438422977924347
1687746.058712,3954085724,2373,1.20654296875,1.39697265625,-0.10791015625,-6.77490234375,-400.93994140625,238.8916015625,0.2847377359867096,0.26406750082969666,-0.0925370380282402
1687746.058712,3954085724,2374,1.35546875,1.71435546875,-0.18017578125,-119.32373046875,-264.70947265625,286.62109375,0.2690483629703522,0.2896678149700165,-0.0651371031999588
1687746.168508,3954085724,2375,0.77734375,1.33935546875,-0.11669921875,-173.64501953125,-193.17626953125,472.900390625,0.22345110774040222,0.32294830679893494,-0.06887346506118774
1687746.168508,3954085724,2376,0.6005859375,1.3388671875,-0.169921875,-224.9755859375,-198.05908203125,593.81103515625,0.16118386387825012,0.3541806936264038,-0.0805807113647461
1687746.168508,3954085724,2377,0.49267578125,1.23876953125,-0.08203125,-234.9853515625,-249.0234375,494.9951171875,0.10185840725898743,0.367748886346817,-0.10598792135715485
1687746.168508,3954085724,2378,0.6494140625,1.33251953125,0.04736328125,-240.1123046875,-245.54443359375,427.6123046875,0.055525705218315125,0.3774770200252533,-0.12392241507768631
1687746.168508,3954085724,2379,0.60400390625,1.13916015625,-0.09033203125,-206.84814453125,-226.1962890625,256.4697265625,0.035423681139945984,0.3651888370513916,-0.1428532898426056
1687746.277584,3954085724,2380,0.89404296875,1.50927734375,-0.1796875,-173.9501953125,-145.93505859375,233.94775390625,0.01483137346804142,0.35904479026794434,-0.16776230931282043
1687746.277584,3954085724,2381,0.6376953125,2.21826171875,-0.28173828125,-202.1484375,-80.99365234375,257.01904296875,-0.009438144974410534,0.3418925106525421,-0.18519864976406097
1687746.277584,3954085724,2382,0.45654296875,2.232421875,-0.2578125,-314.94140625,-78.67431640625,416.19873046875,-0.04400380328297615,0.3175721764564514,-0.227294921875
1687746.277584,3954085724,2384,0.49365234375,1.97509765625,-0.46630859375,-377.50244140625,-71.1669921875,516.11328125,-0.11485116928815842,0.21542686223983765,-0.2965420186519623
1687746.385598,3954085724,2386,0.52734375,1.2783203125,-0.64404296875,-379.8828125,-86.9140625,480.65185546875,-0.140591561794281,0.08025706559419632,-0.33963465690612793
1687746.385598,3954085724,2387,0.361328125,0.6806640625,-0.7724609375,-299.37744140625,-81.23779296875,387.63427734375,-0.13446290791034698,0.01548820361495018,-0.3466091752052307
1687746.385598,3954085724,2388,0.43994140625,0.2353515625,-0.9619140625,-225.341796875,-77.20947265625,341.552734375,-0.12563762068748474,-0.02188829332590103,-0.3570709824562073
1687746.385598,3954085724,2389,0.63134765625,-0.21240234375,-1.216796875,-147.88818359375,-59.5703125,260.3759765625,-0.10627103596925735,-0.05644875019788742,-0.3677818477153778
1687746.385598,3954085724,2390,0.66455078125,-0.12646484375,-1.21337890625,-94.970703125,5.0048828125,150.08544921875,-0.11117397248744965,-0.07129694521427155,-0.36180368065834045
1687746.493769,3954085724,2391,-0.74462890625,0.5703125,-1.17529296875,-47.30224609375,-4.5166015625,63.5986328125,-0.10945794731378555,-0.08512112498283386,-0.3672836422920227
1687746.493769,3954085724,2392,0.1943359375,0.28857421875,-1.2158203125,-146.17919921875,-87.82958984375,129.150390625,-0.09965208172798157,-0.09894531220197678,-0.3588145971298218
1687746.493769,3954085724,2393,1.1923828125,-0.18212890625,-1.203125,-127.50244140625,-6.40869140625,116.51611328125,-0.08837533742189407,-0.1271056830883026,-0.3615545630455017
1687746.493769,3954085724,2394,1.2099609375,-0.1767578125,-1.08740234375,-44.37255859375,163.6962890625,70.80078125,-0.09671032428741455,-0.13478578627109528,-0.34984734654426575
1687746.602591,3954085724,2396,0.390625,0.37158203125,-0.732421875,26.9775390625,347.35107421875,26.9775390625,-0.166331946849823,-0.14016185700893402,-0.31796377897262573
1687746.602591,3954085724,2397,0.375,0.19873046875,-0.53759765625,-13.671875,352.05078125,163.0859375,-0.20212334394454956,-0.1504019945859909,-0.29554563760757446
1687746.602591,3954085724,2398,0.37939453125,0.33251953125,-0.337890625,-72.32666015625,398.01025390625,154.72412109375,-0.22786372900009155,-0.16909024119377136,-0.26864391565322876
1687746.602591,3954085724,2399,0.5361328125,0.31591796875,0.02197265625,-187.1337890625,451.904296875,167.6025390625,-0.2656162977218628,-0.19289855659008026,-0.21782948076725006
1687746.602591,3954085724,2400,0.26123046875,-0.07470703125,0.484375,-273.681640625,505.18798828125,222.5341796875,-0.288169801235199,-0.2328350841999054,-0.13861875236034393
1687746.713910,3954085724,2401,0.0498046875,-0.31591796875,0.6865234375,-270.751953125,549.13330078125,149.7802734375,-0.28866007924079895,-0.26304349303245544,-0.06090257689356804
1687746.713910,3954085724,2402,-0.28173828125,-0.20947265625,0.763671875,-294.61669921875,554.0771484375,121.88720703125,-0.2766478955745697,-0.27481967210769653,0.03026447631418705
1687746.713910,3954085724,2403,-0.0068359375,-0.525390625,0.94921875,-291.44287109375,537.59765625,128.60107421875,-0.2636551260948181,-0.27712365984916687,0.09428071230649948
1687746.713910,3954085724,2404,0.02490234375,-0.34130859375,1.20361328125,-247.4365234375,567.44384765625,173.4619140625,-0.2190384566783905,-0.28787580132484436,0.16004054248332977
1687746.713910,3954085724,2405,-0.06298828125,-0.02880859375,1.34912109375,-305.48095703125,548.33984375,145.751953125,-0.16216444969177246,-0.2717476189136505,0.2375076562166214
1687746.822562,3954085724,2408,-0.15185546875,-0.43212890625,1.76123046875,-421.20361328125,481.0791015625,121.88720703125,0.03150133043527603,-0.13657782971858978,0.35557645559310913
1687746.822562,3954085724,2409,-0.6181640625,-0.3681640625,1.5927734375,-351.01318359375,401.06201171875,73.54736328125,0.092787966132164,-0.09228923171758652,0.36280009150505066
1687746.822562,3954085724,2410,-0.2646484375,-0.32568359375,1.41064453125,-285.7666015625,300.35400390625,59.87548828125,0.13078570365905762,-0.0536327101290226,0.3603091835975647
1687746.822562,3954085724,2411,0.2236328125,0.29345703125,1.2392578125,-271.3623046875,264.09912109375,64.14794921875,0.17197032272815704,-0.004736064933240414,0.3368946611881256
1687746.931521,3954085724,2412,0.28564453125,0.6875,1.19482421875,-305.2978515625,217.71240234375,54.87060546875,0.20555539429187775,0.026496348902583122,0.3261837959289551
1687746.931521,3954085724,2413,0.0810546875,1.0546875,1.2197265625,-381.04248046875,191.0400390625,89.4775390625,0.21707729995250702,0.07539299130439758,0.30351656675338745
1687746.931521,3954085724,2414,0.61083984375,0.6923828125,1.2939453125,-417.96875,131.53076171875,110.7177734375,0.23374724388122559,0.13606581091880798,0.282094806432724
1687746.931521,3954085724,2416,0.462890625,0.81103515625,1.20068359375,-327.2705078125,139.09912109375,112.9150390625,0.24674001336097717,0.21440283954143524,0.21683314442634583
1687747.041589,3954085724,2417,0.18359375,1.16552734375,1.17529296875,-343.68896484375,112.36572265625,140.56396484375,0.24355310201644897,0.24691526591777802,0.15804781019687653
1687747.041589,3954085724,2418,0.3564453125,1.25537109375,1.09716796875,-374.81689453125,85.205078125,173.40087890625,0.2364438772201538,0.2914598286151886,0.12367337197065353
1687747.041589,3954085724,2419,0.314453125,1.2734375,0.9521484375,-397.64404296875,50.6591796875,198.66943359375,0.21462583541870117,0.3178282380104065,0.07360620051622391
1687747.041589,3954085724,2420,0.16015625,1.380859375,0.71435546875,-402.83203125,26.9775390625,211.0595703125,0.19869129359722137,0.33728447556495667,0.026029951870441437
1687747.041589,3954085724,2421,0.0283203125,0.958984375,0.51611328125,-402.16064453125,1.5869140625,250.30517578125,0.16853825747966766,0.34982866048812866,-0.01955358311533928
1687747.041589,3954085724,2422,-0.287109375,0.630859375,0.2802734375,-323.30322265625,-38.51318359375,300.23193359375,0.1342177391052246,0.37338095903396606,-0.048946231603622437
1687747.149119,3954085724,2423,-0.287109375,1.0205078125,-0.01416015625,-236.572265625,-87.646484375,326.416015625,0.09376857429742813,0.3761969804763794,-0.08381889015436172
1687747.149119,3954085724,2424,-0.0283203125,1.68359375,-0.18310546875,-239.8681640625,-124.267578125,327.57568359375,0.06091891601681709,0.3779889941215515,-0.11520426720380783
1687747.149119,3954085724,2425,-0.32177734375,1.70068359375,-0.22119140625,-276.7333984375,-134.09423828125,302.91748046875,0.025372670963406563,0.36902886629104614,-0.1495787352323532
1687747.149119,3954085724,2426,-1.1201171875,1.05419921875,-0.09619140625,-259.21630859375,-203.369140625,300.84228515625,-0.008212413638830185,0.35699671506881714,-0.1866931915283203
1687747.149119,3954085724,2427,-1.2783203125,1.00439453125,0.13916015625,-213.80615234375,-322.44873046875,329.89501953125,-0.01948915608227253,0.33549246191978455,-0.21733130514621735
1687747.257948,3954085724,2428,-0.38916015625,2.130859375,0.31494140625,-208.19091796875,-407.71484375,260.986328125,-0.015566803514957428,0.3252522945404053,-0.2335221767425537
1687747.257948,3954085724,2429,-0.5546875,1.29248046875,0.49560546875,-307.06787109375,-468.017578125,208.8623046875,0.0013483106158673763,0.294019877910614,-0.2718820869922638
1687747.257948,3954085724,2430,-0.95947265625,0.78466796875,0.599609375,-284.912109375,-507.01904296875,209.47265625,0.03738485649228096,0.2661155164241791,-0.29903292655944824
1687747.257948,3954085724,2431,-1.2099609375,0.41162109375,0.9794921875,-181.0302734375,-635.19287109375,213.92822265625,0.09058166295289993,0.24845129251480103,-0.29504746198654175
1687747.257948,3954085724,2432,0.24462890625,0.45703125,1.15869140625,-231.93359375,-733.88671875,156.06689453125,0.1597129851579666,0.22848302125930786,-0.2828420400619507
1687747.366586,3954085724,2433,1.20458984375,-0.39208984375,0.5712890625,-78.7353515625,-616.14990234375,78.4912109375,0.21634185314178467,0.2320670783519745,-0.23850397765636444
1687747.366586,3954085724,2434,0.220703125,0.3857421875,0.23974609375,78.91845703125,-454.77294921875,-36.56005859375,0.25826191902160645,0.2323230803012848,-0.20313315093517303
1687747.366586,3954085724,2435,0.6162109375,0.71484375,0.177734375,-39.97802734375,-534.97314453125,195.6787109375,0.27542218565940857,0.24281921982765198,-0.15854598581790924
1687747.366586,3954085724,2436,1.3837890625,1.28271484375,-0.38818359375,-80.6884765625,-375.54931640625,192.56591796875,0.27885422110557556,0.26150748133659363,-0.11096972227096558
1687747.366586,3954085724,2437,0.7900390625,1.279296875,-0.19873046875,-170.41015625,-268.85986328125,235.41259765625,0.27076438069343567,0.279427707195282,-0.10299883037805557
1687747.476906,3954085724,2438,0.40576171875,1.64794921875,-0.1279296875,-217.4072265625,-283.75244140625,345.947265625,0.24845606088638306,0.3024679720401764,-0.0982661172747612
1687747.476906,3954085724,2439,0.962890625,1.7939453125,0.26611328125,-379.82177734375,-328.61328125,419.12841796875,0.21830302476882935,0.32627633213996887,-0.1039951965212822
1687747.476906,3954085724,2440,1.29736328125,1.35498046875,0.25048828125,-472.22900390625,-238.70849609375,451.84326171875,0.17834414541721344,0.3293483555316925,-0.13438422977924347
1687747.476906,3954085724,2441,1.31005859375,1.16650390625,0.10009765625,-498.6572265625,-187.31689453125,476.1962890625,0.1437784731388092,0.33318841457366943,-0.1742386668920517
1687747.476906,3954085724,2442,1.3544921875,0.94970703125,-0.23681640625,-415.1611328125,-92.71240234375,389.7705078125,0.10430987179279327,0.31296414136886597,-0.21957311034202576
1687747.476906,3954085724,2443,0.8603515625,1.51123046875,-0.38134765625,-409.48486328125,-34.66796875,422.119140625,0.06410582363605499,0.28736376762390137,-0.2731275260448456
1687747.586333,3954085724,2446,1.13623046875,0.9951171875,-0.3603515625,-557.9833984375,-19.83642578125,594.90966796875,-0.03812028840184212,0.1143055111169815,-0.36404550075531006
1687747.586333,3954085724,2447,0.7177734375,-0.41455078125,-0.7314453125,-448.91357421875,-21.78955078125,524.658203125,-0.038610588759183884,0.03801650181412697,-0.38073456287384033
1687747.586333,3954085724,2448,0.4072265625,-1.15234375,-1.19287109375,-240.78369140625,-33.87451171875,314.63623046875,-0.03615911304950714,-0.0026880381628870964,-0.37998729944229126
1687747.695168,3954085724,2449,0.35986328125,-0.04345703125,-1.37353515625,-60.11962890625,-26.42822265625,61.21826171875,-0.029785310849547386,-0.016000214964151382,-0.3827272653579712
1687747.695168,3954085724,2450,-0.150390625,1.05517578125,-1.37109375,-88.9892578125,-17.15087890625,94.42138671875,-0.025372670963406563,-0.023168308660387993,-0.3849690854549408
1687747.695168,3954085724,2452,0.1396484375,-0.30126953125,-1.34228515625,-175.35400390625,-83.1298828125,234.4970703125,0.007476968690752983,-0.078465037047863,-0.37027275562286377
1687747.695168,3954085724,2453,0.275390625,0.25732421875,-1.06640625,-123.6572265625,-179.6875,150.7568359375,0.035913970321416855,-0.09868930280208588,-0.3705218434333801
1687747.805770,3954085724,2454,0.42333984375,0.16259765625,-1.10791015625,-203.67431640625,-126.8310546875,137.8173828125,0.055525705218315125,-0.1263376772403717,-0.3588145971298218
1687747.805770,3954085724,2456,0.3271484375,-0.0107421875,-0.96630859375,-211.9140625,-179.38232421875,-19.71435546875,0.10332926362752914,-0.17600233852863312,-0.33041828870773315
1687747.805770,3954085724,2457,0.7021484375,0.01123046875,-0.97021484375,-107.666015625,-154.541015625,-27.28271484375,0.13005025684833527,-0.1975066214799881,-0.314227432012558
1687747.805770,3954085724,2458,0.8037109375,0.41357421875,-0.73291015625,-77.45361328125,-109.92431640625,29.96826171875,0.1408367156982422,-0.1969946026802063,-0.3099929094314575
1687747.805770,3954085724,2459,1.20458984375,0.2578125,-0.5966796875,-104.00390625,-90.33203125,26.85546875,0.15137802064418793,-0.21235480904579163,-0.3094947338104248
1687747.915053,3954085724,2460,2.08154296875,0.02880859375,-0.51904296875,-141.05224609375,-22.0947265625,-27.64892578125,0.1582421213388443,-0.22745901346206665,-0.29031476378440857
1687747.915053,3954085724,2461,2.39990234375,-0.02587890625,-0.416015625,-79.28466796875,192.87109375,-70.1904296875,0.15481005609035492,-0.24077120423316956,-0.28010207414627075
1687747.915053,3954085724,2462,1.80810546875,0.00390625,-0.216796875,-102.96630859375,340.6982421875,-63.5986328125,0.11975409090518951,-0.25305935740470886,-0.2957947552204132
1687747.915053,3954085724,2463,1.13818359375,-0.14453125,0.07421875,-107.23876953125,439.8193359375,-29.296875,0.06949905306100845,-0.2661155164241791,-0.2828420400619507
1687747.915053,3954085724,2464,0.8994140625,-0.1708984375,0.37255859375,-43.76220703125,532.1044921875,36.1328125,0.010418733581900597,-0.2676515579223633,-0.27487117052078247
1687748.022598,3954085724,2465,0.4599609375,-0.03662109375,0.640625,-74.76806640625,585.44921875,97.71728515625,-0.045474693179130554,-0.278915673494339,-0.2781093418598175
1687748.022598,3954085724,2466,-0.05078125,-0.3935546875,0.74365234375,-123.71826171875,593.93310546875,102.294921875,-0.09842634946107864,-0.28889980912208557,-0.24149306118488312
1687748.022598,3954085724,2467,-0.4931640625,-0.5673828125,0.5576171875,-178.28369140625,552.06298828125,153.25927734375,-0.1376497894525528,-0.31091609597206116,-0.20637132227420807
1687748.022598,3954085724,2468,-0.5302734375,-0.7626953125,0.43408203125,-193.7255859375,490.41748046875,92.34619140625,-0.15456490218639374,-0.3293483555316925,-0.15431144833564758
1687748.022598,3954085724,2469,-0.52978515625,-0.75,0.30712890625,-157.3486328125,461.24267578125,102.6611328125,-0.16682223975658417,-0.34368452429771423,-0.09801702946424484
1687748.130828,3954085724,2470,-0.72509765625,-0.81103515625,0.236328125,-125.244140625,406.1279296875,119.9951171875,-0.16731253266334534,-0.3549487292766571,-0.06065347418189049
1687748.130828,3954085724,2471,-0.4052734375,-0.72265625,0.20556640625,-112.6708984375,377.685546875,156.6162109375,-0.14794595539569855,-0.36160480976104736,-0.023289933800697327
1687748.130828,3954085724,2472,-0.263671875,-0.42529296875,0.32177734375,-151.85546875,359.86328125,187.92724609375,-0.12857937812805176,-0.37210091948509216,0.008593617007136345
1687748.130828,3954085724,2473,-0.0810546875,-0.29296875,0.486328125,-233.94775390625,354.4921875,179.50439453125,-0.10332927852869034,-0.3761969804763794,0.06090259179472923
1687748.130828,3954085724,2474,0.03466796875,-0.4091796875,0.724609375,-292.48046875,360.53466796875,142.27294921875,-0.07170537114143372,-0.37107691168785095,0.11445701867341995
1687748.130828,3954085724,2475,0.11865234375,-0.42578125,1.0029296875,-345.703125,373.10791015625,102.60009765625,-0.0447392463684082,-0.3641648292541504,0.16078782081604004
1687748.240718,3954085724,2476,-0.24755859375,-1.35009765625,1.181640625,-399.169921875,365.53955078125,106.201171875,0.0018385974690318108,-0.328068345785141,0.2123495191335678
1687748.240718,3954085724,2477,-0.32666015625,-1.013671875,1.1025390625,-291.6259765625,345.458984375,106.50634765625,0.030275598168373108,-0.3063080608844757,0.2392512708902359
1687748.240718,3954085724,2478,-0.17236328125,-0.3232421875,1.111328125,-315.61279296875,294.5556640625,126.708984375,0.07685345411300659,-0.2702115774154663,0.2691420912742615
1687748.240718,3954085724,2479,0.17236328125,0.01904296875,1.2509765625,-354.8583984375,277.34375,115.66162109375,0.12097982317209244,-0.23155507445335388,0.28109845519065857
1687748.240718,3954085724,2480,0.26708984375,0.1806640625,1.43310546875,-409.48486328125,271.05712890625,86.85302734375,0.1550552099943161,-0.18317043781280518,0.30177292227745056
1687748.349809,3954085724,2481,-0.048828125,0.22314453125,1.7353515625,-491.69921875,240.966796875,61.21826171875,0.18349219858646393,-0.11840157210826874,0.31721654534339905
1687748.349809,3954085724,2482,-0.18603515625,0.376953125,1.8447265625,-510.31494140625,192.5048828125,75.8056640625,0.21364523470401764,-0.0661768838763237,0.30700385570526123
1687748.349809,3954085724,2485,0.66552734375,1.20068359375,1.7080078125,-482.7880859375,134.94873046875,89.7216796875,0.25066235661506653,0.12403363734483719,0.264907568693161
1687748.456987,3954085724,2486,0.38134765625,1.140625,1.74365234375,-562.80517578125,121.4599609375,118.59130859375,0.2609585225582123,0.17549031972885132,0.22256222367286682
